scaffold67_len1792_cov26	190	2622	3558
scaffold68_len438_cov26_single	196
scaffold69_len2527_cov27_single	198
scaffold70_len1312_cov36_single	203
scaffold71_len956_cov29_single	204
scaffold72_len2066_cov23_single	205
scaffold73_len695_cov29_single	207
scaffold74_len149_cov18_single	209
scaffold75_len1319_cov20_single	215
scaffold76_len973_cov39_single	217
scaffold77_len3212_cov36_single	221
scaffold78_len230_cov24_single	224
scaffold79_len1395_cov29_single	225
scaffold80_len3992_cov35	15569	815	227	16355
scaffold81_len112_cov33_single	228
scaffold82_len1447_cov27_single	230
scaffold83_len1335_cov33_single	232
scaffold84_len6376_cov24	-6456	234
scaffold85_len1881_cov39_single	242
scaffold86_len1344_cov39_single	247
scaffold87_len2141_cov30_single	253
scaffold88_len6041_cov41	254	16687	16700
scaffold89_len1903_cov39_single	256
scaffold90_len1020_cov39_single	259
scaffold91_len4940_cov29_single	260
scaffold92_len1615_cov23_single	261
scaffold93_len1902_cov35_single	264
scaffold94_len3212_cov32_single	267
scaffold95_len671_cov32_single	269
scaffold96_len574_cov42_single	270
scaffold97_len1315_cov23_single	271
scaffold98_len1941_cov30_single	273
scaffold99_len808_cov30_single	274
scaffold100_len1276_cov44_single	276
scaffold101_len2417_cov26_single	278
scaffold102_len3772_cov34	279	-7283
scaffold103_len1057_cov23_single	284
scaffold104_len922_cov30_single	285
scaffold105_len395_cov9_single	286
scaffold106_len2245_cov23_single	287
scaffold107_len2391_cov23_single	293
scaffold108_len722_cov24_single	302
scaffold109_len1799_cov35_single	303
scaffold110_len3912_cov32_single	310
scaffold111_len7058_cov32_single	311
scaffold112_len2378_cov29_single	312
scaffold113_len3922_cov29	6787	313
scaffold114_len325_cov32_single	314
scaffold115_len1057_cov33	12259	320
scaffold116_len192_cov33_single	321
scaffold117_len754_cov24_single	323
scaffold118_len2187_cov26	325	7624
scaffold119_len1493_cov27_single	326
scaffold120_len214_cov15_single	328
scaffold121_len104_cov23_single	329
scaffold122_len126_cov56_single	330
scaffold123_len362_cov29_single	333
scaffold124_len5022_cov38_single	334
scaffold125_len2207_cov24	335	11323
scaffold126_len101_cov68_single	339
scaffold127_len106_cov38_single	341
scaffold128_len2898_cov30_single	342
scaffold129_len1373_cov47	347	3261
scaffold130_len260_cov15_single	353
scaffold131_len2073_cov18_single	355
scaffold132_len10901_cov32_single	358
scaffold133_len902_cov21_single	362
scaffold134_len204_cov29_single	364
scaffold135_len2645_cov32	366	-14485
scaffold136_len1226_cov32_single	369
scaffold137_len744_cov29_single	370
scaffold138_len4399_cov24	6867	-4123	371
scaffold139_len519_cov41_single	372
scaffold140_len1420_cov24	1647	373
scaffold141_len2044_cov24_single	374
scaffold142_len412_cov20_single	377
scaffold143_len1205_cov27_single	378
scaffold144_len6285_cov24_single	379
scaffold145_len3325_cov36_single	380
scaffold146_len2471_cov32_single	381
scaffold147_len1049_cov30_single	382
scaffold148_len624_cov18_single	391
scaffold149_len120_cov41_single	393
scaffold150_len5766_cov35_single	394
scaffold151_len343_cov35_single	401
scaffold152_len1349_cov33_single	402
scaffold153_len547_cov15_single	403
scaffold154_len129_cov38_single	406
scaffold155_len1408_cov29_single	409
scaffold156_len1093_cov38	11431	412
scaffold157_len10753_cov35	-3664	-8222	16476	-7238	413
scaffold158_len372_cov33_single	415
scaffold159_len2289_cov46	4777	418
scaffold160_len3933_cov24	3932	419
scaffold161_len1933_cov30_single	420
scaffold162_len287_cov18_single	422
scaffold163_len2138_cov59_single	426
scaffold164_len2929_cov23	4258	431
scaffold165_len191_cov64_single	433
scaffold166_len877_cov29_single	436
scaffold167_len536_cov26_single	437
scaffold168_len146_cov23_single	447
scaffold169_len108_cov24_single	451
scaffold170_len2723_cov29	12123	452
scaffold171_len379_cov12_single	456
scaffold172_len770_cov26_single	459
scaffold173_len207_cov26_single	460
scaffold174_len385_cov45_single	461
scaffold175_len3468_cov30_single	462
scaffold176_len169_cov12_single	465
scaffold177_len210_cov29_single	467
scaffold178_len3197_cov31	3217	11005	468
scaffold179_len166_cov8_single	471
scaffold180_len1063_cov42_single	473
scaffold181_len1212_cov35_single	475
scaffold182_len144_cov14_single	481
scaffold183_len4424_cov27_single	487
scaffold184_len309_cov20_single	490
scaffold185_len3764_cov28	492	11570
scaffold186_len2071_cov35_single	494
scaffold187_len893_cov39_single	495
scaffold188_len3937_cov33	502	-12221
scaffold189_len1162_cov36_single	503
scaffold190_len661_cov33_single	511
scaffold191_len658_cov32_single	515
scaffold192_len1784_cov26_single	518
scaffold193_len114_cov12_single	520
scaffold194_len6330_cov30_single	521
scaffold195_len1385_cov35_single	523
scaffold196_len1507_cov26_single	524
scaffold197_len2649_cov30_single	525
scaffold198_len4946_cov42	-13092	526
scaffold199_len925_cov26_single	534
scaffold200_len7217_cov23	-6007	535	5869
scaffold201_len816_cov26_single	536
scaffold202_len101_cov36_single	537
scaffold203_len101_cov29_single	538
scaffold204_len368_cov15_single	539
scaffold205_len125_cov59_single	540
scaffold206_len213_cov21_single	541
scaffold207_len1809_cov32_single	543
scaffold208_len142_cov9_single	544
scaffold209_len384_cov15_single	545
scaffold210_len2631_cov37	-5090	546
scaffold211_len2970_cov30	8919	-1739	548
scaffold212_len1222_cov29_single	551
scaffold213_len2295_cov27_single	552
scaffold214_len2773_cov32_single	553
scaffold215_len341_cov32_single	556
scaffold216_len146_cov15_single	557
scaffold217_len986_cov24_single	565
scaffold218_len843_cov30_single	566
scaffold219_len940_cov41_single	567
scaffold220_len4295_cov27	569	-6823
scaffold221_len644_cov26_single	574
scaffold222_len1787_cov36_single	576
scaffold223_len266_cov26_single	577
scaffold224_len267_cov21_single	579
scaffold225_len3453_cov34	580	-9784
scaffold226_len868_cov29_single	581
scaffold227_len13614_cov42	-6774	6399	589
scaffold228_len1939_cov26_single	599
scaffold229_len194_cov30_single	601
scaffold230_len570_cov26_single	603
scaffold231_len6128_cov30_single	605
scaffold232_len3416_cov20	6484	606
scaffold233_len5465_cov35	608	-11452	876
scaffold234_len3018_cov41_single	609
scaffold235_len585_cov24_single	610
scaffold236_len1986_cov32_single	612
scaffold237_len4742_cov43	621	14125
scaffold238_len1014_cov26_single	622
scaffold239_len2232_cov44_single	626
scaffold240_len2290_cov35_single	628
scaffold241_len276_cov11_single	630
scaffold242_len1166_cov26_single	631
scaffold243_len464_cov35_single	632
scaffold244_len459_cov21_single	635
scaffold245_len1199_cov26_single	637
scaffold246_len1424_cov29_single	639
scaffold247_len594_cov23_single	640
scaffold248_len2076_cov35_single	641
scaffold249_len533_cov21_single	642
scaffold250_len4011_cov42	643	4865
scaffold251_len4741_cov29_single	646
scaffold252_len387_cov17_single	647
scaffold253_len692_cov26_single	648
scaffold254_len101_cov17_single	657
scaffold255_len1942_cov39_single	661
scaffold256_len211_cov9_single	663
scaffold257_len178_cov18_single	665
scaffold258_len8016_cov35	669	-1736	-13842
scaffold259_len110_cov30_single	672
scaffold260_len5514_cov44_single	674
scaffold261_len9004_cov26	3158	675
scaffold262_len3396_cov30_single	676
scaffold263_len1638_cov29_single	677
scaffold264_len4359_cov33_single	678
scaffold265_len158_cov39_single	682
scaffold266_len158_cov38_single	684
scaffold267_len8343_cov23_single	689
scaffold268_len213_cov14_single	692
scaffold269_len845_cov32_single	703
scaffold270_len8535_cov29_single	708
scaffold271_len961_cov41_single	709
scaffold272_len1657_cov21_single	710
scaffold273_len4457_cov29_single	712
scaffold274_len2929_cov30	-1205	714
scaffold275_len2841_cov38_single	715
scaffold276_len2272_cov27_single	716
scaffold277_len528_cov20_single	717
scaffold278_len867_cov36_single	724
scaffold279_len1613_cov18_single	725
scaffold280_len2991_cov31	790	729
scaffold281_len1162_cov23_single	733
scaffold282_len2269_cov32_single	734
scaffold283_len5036_cov30_single	736
scaffold284_len194_cov26_single	737
scaffold285_len2819_cov33_single	738
scaffold286_len1668_cov50_single	741
scaffold287_len5257_cov27_single	746
scaffold288_len2920_cov37	6971	757
scaffold289_len759_cov26_single	759
scaffold290_len537_cov48_single	760
scaffold291_len5402_cov39	762	3638
scaffold292_len139_cov30_single	763
scaffold293_len387_cov42_single	766
scaffold294_len5083_cov35	-6689	770
scaffold295_len762_cov24_single	772
scaffold296_len1082_cov24_single	774
scaffold297_len4871_cov32	-8008	779
scaffold298_len7953_cov37	14721	8425	780
scaffold299_len377_cov44_single	782
scaffold300_len812_cov15_single	783
scaffold301_len337_cov15_single	784
scaffold302_len1147_cov26_single	785
scaffold303_len208_cov23_single	795
scaffold304_len425_cov18_single	798
scaffold305_len124_cov38_single	799
scaffold306_len1000_cov33_single	801
scaffold307_len1724_cov44_single	810
scaffold308_len442_cov45_single	811
scaffold309_len5938_cov35_single	813
scaffold310_len1616_cov41_single	814
scaffold311_len197_cov17_single	816
scaffold312_len5583_cov27_single	817
scaffold313_len4979_cov35_single	818
scaffold314_len402_cov44_single	819
scaffold315_len137_cov11_single	820
scaffold316_len1198_cov24_single	821
scaffold317_len161_cov52_single	822
scaffold318_len2443_cov27_single	823
scaffold319_len4826_cov39	824	-10404
scaffold320_len2414_cov39	2925	13664	826
scaffold321_len1838_cov33_single	828
scaffold322_len4284_cov29_single	829
scaffold323_len3340_cov27	830	13358
scaffold324_len141_cov52_single	832
scaffold325_len4055_cov30_single	835
scaffold326_len633_cov30_single	837
scaffold327_len125_cov18_single	838
scaffold328_len1800_cov31	843	5995
scaffold329_len169_cov26_single	844
scaffold330_len3014_cov39_single	848
scaffold331_len2798_cov30_single	849
scaffold332_len257_cov15_single	850
scaffold333_len322_cov30_single	851
scaffold334_len2966_cov29_single	855
scaffold335_len183_cov20_single	858
scaffold336_len124_cov11_single	859
scaffold337_len175_cov15_single	863
scaffold338_len448_cov29_single	865
scaffold339_len1107_cov42_single	868
scaffold340_len2452_cov42_single	873
scaffold341_len1649_cov21_single	874
scaffold342_len2043_cov44_single	875
scaffold343_len394_cov24_single	879
scaffold344_len6788_cov35	6222	880
scaffold345_len1619_cov21_single	884
scaffold346_len965_cov41_single	885
scaffold347_len1345_cov41_single	888
scaffold348_len3638_cov30_single	889
scaffold349_len1910_cov30_single	892
scaffold350_len2777_cov26_single	894
scaffold351_len2637_cov26_single	903
scaffold352_len719_cov20_single	909
scaffold353_len2435_cov32	9717	912
scaffold354_len2051_cov36_single	913
scaffold355_len10712_cov32_single	922
scaffold356_len116_cov11_single	926
scaffold357_len482_cov28	-14814	933
scaffold358_len766_cov26_single	935
scaffold359_len7109_cov30_single	938
scaffold360_len1801_cov30_single	942
scaffold361_len441_cov56_single	944
scaffold362_len1220_cov27_single	946
scaffold363_len2334_cov36_single	947
scaffold364_len1652_cov30_single	950
scaffold365_len497_cov17_single	952
scaffold366_len8255_cov40	13682	955
scaffold367_len1353_cov30_single	956
scaffold368_len136_cov24_single	957
scaffold369_len4992_cov24_single	958
scaffold370_len1651_cov21_single	959
scaffold371_len119_cov9_single	960
scaffold372_len791_cov45_single	961
scaffold373_len121_cov52_single	963
scaffold374_len4505_cov30	964	2917
scaffold375_len6212_cov36_single	965
scaffold376_len1035_cov27_single	966
scaffold377_len1924_cov30_single	969
scaffold378_len2094_cov30_single	970
scaffold379_len247_cov45_single	978
scaffold380_len3279_cov32_single	979
scaffold381_len2186_cov33_single	981
scaffold382_len1322_cov27_single	999
scaffold383_len214_cov42_single	1000
scaffold384_len309_cov17_single	1004
scaffold385_len343_cov23_single	1005
scaffold386_len101_cov24_single	1009
scaffold387_len145_cov38_single	1014
scaffold388_len1743_cov36_single	1016
scaffold389_len1560_cov29_single	1017
scaffold390_len2947_cov27_single	1018
scaffold391_len151_cov15_single	1022
scaffold392_len177_cov36_single	1026
scaffold393_len2527_cov21_single	1028
scaffold394_len2025_cov36_single	1032
scaffold395_len227_cov6_single	1033
scaffold396_len1344_cov29_single	1034
scaffold397_len558_cov27_single	1035
scaffold398_len538_cov23_single	1036
scaffold399_len1558_cov25	1037	19006
scaffold400_len1506_cov41	8365	1039
scaffold401_len181_cov32_single	1041
scaffold402_len514_cov42_single	1042
scaffold403_len742_cov26_single	1047
scaffold404_len1330_cov24_single	1048
scaffold405_len553_cov33_single	1049
scaffold406_len607_cov26_single	1052
scaffold407_len1347_cov32_single	1054
scaffold408_len1066_cov15_single	1055
scaffold409_len364_cov15_single	1056
scaffold410_len1619_cov30_single	1057
scaffold411_len389_cov17_single	1058
scaffold412_len824_cov29_single	1059
scaffold413_len1773_cov46	14752	3584	1060
scaffold414_len692_cov23_single	1061
scaffold415_len2114_cov36	-17125	1068
scaffold416_len685_cov32_single	1069
scaffold417_len6956_cov29	-5883	1070
scaffold418_len233_cov24_single	1071
scaffold419_len954_cov47_single	1072
scaffold420_len390_cov32_single	1077
scaffold421_len848_cov18_single	1079
scaffold422_len3574_cov35_single	1080
scaffold423_len849_cov20_single	1090
scaffold424_len1747_cov20_single	1091
scaffold425_len895_cov33_single	1097
scaffold426_len392_cov20_single	1102
scaffold427_len1684_cov27_single	1106
scaffold428_len216_cov17_single	1115
scaffold429_len1879_cov30_single	1117
scaffold430_len630_cov29_single	1118
scaffold431_len3430_cov27	1121	3686
scaffold432_len546_cov45_single	1124
scaffold433_len1303_cov29_single	1127
scaffold434_len1365_cov24_single	1130
scaffold435_len583_cov20_single	1133
scaffold436_len261_cov15_single	1134
scaffold437_len2426_cov31	14882	1135
scaffold438_len4006_cov34	-5643	1136
scaffold439_len2055_cov24_single	1137
scaffold440_len2781_cov25	-5034	1138	-2461
scaffold441_len201_cov21_single	1139
scaffold442_len3144_cov35_single	1144
scaffold443_len1343_cov23_single	1146
scaffold444_len800_cov36_single	1147
scaffold445_len239_cov17_single	1149
scaffold446_len1470_cov47_single	1151
scaffold447_len168_cov32_single	1153
scaffold448_len1114_cov20_single	1155
scaffold449_len1325_cov41	1306	1157
scaffold450_len1247_cov29_single	1162
scaffold451_len161_cov39_single	1163
scaffold452_len167_cov26_single	1164
scaffold453_len2331_cov33_single	1166
scaffold454_len2924_cov29	17161	1169
scaffold455_len875_cov27	1175	6488
scaffold456_len2501_cov39	3833	1178
scaffold457_len2565_cov26	1184	-9984
scaffold458_len735_cov41_single	1185
scaffold459_len2357_cov39_single	1187
scaffold460_len915_cov27_single	1188
scaffold461_len2236_cov36_single	1189
scaffold462_len4960_cov32	-14084	1190
scaffold463_len2187_cov29_single	1191
scaffold464_len105_cov56_single	1192
scaffold465_len685_cov29_single	1197
scaffold466_len2036_cov24_single	1198
scaffold467_len2262_cov35_single	1202
scaffold468_len2420_cov29_single	1215
scaffold469_len909_cov29_single	1216
scaffold470_len1104_cov32_single	1219
scaffold471_len2859_cov35_single	1233
scaffold472_len1239_cov23	1238	-12684
scaffold473_len231_cov15_single	1240
scaffold474_len7753_cov33	1242	-3878
scaffold475_len971_cov44_single	1243
scaffold476_len1703_cov35_single	1244
scaffold477_len2553_cov42_single	1246
scaffold478_len134_cov9_single	1247
scaffold479_len110_cov18_single	1248
scaffold480_len2822_cov42_single	1250
scaffold481_len735_cov16	-7375	1253
scaffold482_len1697_cov36_single	1255
scaffold483_len1457_cov27_single	1256
scaffold484_len3030_cov36_single	1257
scaffold485_len126_cov11_single	1258
scaffold486_len388_cov17_single	1259
scaffold487_len2078_cov32_single	1260
scaffold488_len1637_cov29_single	1261
scaffold489_len471_cov26_single	1262
scaffold490_len5898_cov30_single	1263
scaffold491_len1994_cov26	-9624	1264
scaffold492_len3009_cov42_single	1265
scaffold493_len102_cov68_single	1275
scaffold494_len4041_cov32_single	1279
scaffold495_len1619_cov53_single	1280
scaffold496_len1289_cov24_single	1286
scaffold497_len619_cov27_single	1291
scaffold498_len1722_cov33_single	1294
scaffold499_len103_cov15_single	1296
scaffold500_len3989_cov30	1298	-10165
scaffold501_len7609_cov33	2951	1301
scaffold502_len4154_cov32	1304	7128
scaffold503_len2856_cov34	1307	-12223
scaffold504_len1781_cov36_single	1314
scaffold505_len4011_cov24	1315	14934
scaffold506_len1277_cov20	6839	1319
scaffold507_len155_cov30_single	1320
scaffold508_len119_cov18_single	1321
scaffold509_len111_cov58_single	1324
scaffold510_len516_cov15_single	1326
scaffold511_len7451_cov36	1331	13083	-14723
scaffold512_len200_cov18_single	1333
scaffold513_len859_cov27_single	1339
scaffold514_len5015_cov31	-10861	1340
scaffold515_len240_cov15_single	1341
scaffold516_len2993_cov27_single	1344
scaffold517_len116_cov15_single	1346
scaffold518_len154_cov8_single	1352
scaffold519_len1904_cov36	-2214	1353
scaffold520_len1556_cov32_single	1355
scaffold521_len1713_cov30_single	1357
scaffold522_len500_cov38_single	1358
scaffold523_len704_cov18_single	1360
scaffold524_len132_cov48_single	1361
scaffold525_len11514_cov27_single	1365
scaffold526_len122_cov48_single	1367
scaffold527_len122_cov39_single	1368
scaffold528_len721_cov21_single	1369
scaffold529_len8559_cov33_single	1370
scaffold530_len5116_cov35	15173	1373
scaffold531_len107_cov24_single	1377
scaffold532_len130_cov9_single	1379
scaffold533_len181_cov9_single	1391
scaffold534_len2379_cov30_single	1401
scaffold535_len910_cov42_single	1406
scaffold536_len4898_cov26_single	1409
scaffold537_len1906_cov39_single	1412
scaffold538_len3116_cov45_single	1419
scaffold539_len2403_cov33	1421	3601
scaffold540_len1894_cov44_single	1422
scaffold541_len1725_cov24_single	1423
scaffold542_len4145_cov25	10157	1424	16925	10636
scaffold543_len4234_cov38_single	1427
scaffold544_len1442_cov32_single	1428
scaffold545_len108_cov6_single	1432
scaffold546_len346_cov20_single	1434
scaffold547_len1248_cov32_single	1437
scaffold548_len783_cov32_single	1441
scaffold549_len4768_cov30_single	1443
scaffold550_len1337_cov32_single	1447
scaffold551_len536_cov26_single	1448
scaffold552_len188_cov30_single	1449
scaffold553_len764_cov41_single	1453
scaffold554_len3388_cov29	1454	7201
scaffold555_len1524_cov23	1462	7436
scaffold556_len1236_cov29_single	1463
scaffold557_len2221_cov31	13360	1464
scaffold558_len1939_cov28	-6837	1465
scaffold559_len1552_cov24_single	1473
scaffold560_len1147_cov27_single	1481
scaffold561_len254_cov56_single	1482
scaffold562_len194_cov58_single	1488
scaffold563_len1081_cov27_single	1493
scaffold564_len2617_cov33_single	1494
scaffold565_len941_cov29_single	1496
scaffold566_len3343_cov31	1499	14608
scaffold567_len3897_cov40	-1937	1501	-8064
scaffold568_len203_cov42_single	1502
scaffold569_len501_cov14_single	1503
scaffold570_len173_cov9_single	1512
scaffold571_len4926_cov27_single	1513
scaffold572_len563_cov17_single	1517
scaffold573_len584_cov20_single	1518
scaffold574_len4444_cov30_single	1519
scaffold575_len1533_cov32_single	1521
scaffold576_len9158_cov33	1524	-17914
scaffold577_len3029_cov33	11787	1526
scaffold578_len521_cov23_single	1530
scaffold579_len1381_cov50_single	1532
scaffold580_len1769_cov29	1533	-15160
scaffold581_len996_cov29_single	1534
scaffold582_len1120_cov50_single	1535
scaffold583_len771_cov24	8427	1538
scaffold584_len3181_cov32	1543	-13232
scaffold585_len325_cov23_single	1547
scaffold586_len1434_cov24_single	1548
scaffold587_len1460_cov33	6461	1549
scaffold588_len2319_cov29_single	1551
scaffold589_len3225_cov37	17693	1562
scaffold590_len3618_cov28	1563	-12617
scaffold591_len1833_cov27_single	1564
scaffold592_len120_cov15_single	1565
scaffold593_len6852_cov45_single	1569
scaffold594_len760_cov24_single	1571
scaffold595_len2700_cov24_single	1572
scaffold596_len100_cov26_single	1573
scaffold597_len2579_cov28	1575	17712
scaffold598_len1181_cov27_single	1576
scaffold599_len664_cov32_single	1577
scaffold600_len4799_cov26_single	1580
scaffold601_len4319_cov45	1588	-7054
scaffold602_len596_cov24_single	1591
scaffold603_len9968_cov28	1594	-17797	8564
scaffold604_len2725_cov28	-2813	1595
scaffold605_len426_cov38_single	1598
scaffold606_len1531_cov44_single	1599
scaffold607_len1436_cov29_single	1600
scaffold608_len610_cov29_single	1601
scaffold609_len4643_cov23_single	1602
scaffold610_len533_cov20_single	1604
scaffold611_len4527_cov30	1612	2953
scaffold612_len152_cov35_single	1613
scaffold613_len106_cov48_single	1619
scaffold614_len2766_cov21_single	1620
scaffold615_len112_cov9_single	1625
scaffold616_len645_cov20_single	1626
scaffold617_len7886_cov30_single	1627
scaffold618_len1846_cov22	1632	-14949
scaffold619_len8167_cov32_single	1637
scaffold620_len1526_cov42_single	1638
scaffold621_len458_cov30_single	1641
scaffold622_len100_cov30_single	1642
scaffold623_len2015_cov35_single	1643
scaffold624_len100_cov32_single	1645
scaffold625_len1071_cov24_single	1646
scaffold626_len3056_cov30_single	1648
scaffold627_len473_cov29_single	1649
scaffold628_len1490_cov36	11719	1650
scaffold629_len189_cov15_single	1652
scaffold630_len165_cov23_single	1654
scaffold631_len602_cov18	1664	15998
scaffold632_len1529_cov23	-6779	1669
scaffold633_len368_cov35_single	1672
scaffold634_len879_cov27_single	1676
scaffold635_len454_cov24_single	1677
scaffold636_len2148_cov33	1682	18839
scaffold637_len108_cov15_single	1688
scaffold638_len2947_cov29_single	1692
scaffold639_len1641_cov41_single	1695
scaffold640_len2994_cov35	4651	1696
scaffold641_len1071_cov33_single	1697
scaffold642_len1396_cov29_single	1698
scaffold643_len354_cov53_single	1705
scaffold644_len345_cov23_single	1706
scaffold645_len117_cov17_single	1711
scaffold646_len581_cov29_single	1712
scaffold647_len158_cov15_single	1713
scaffold648_len185_cov50_single	1718
scaffold649_len3489_cov47_single	1719
scaffold650_len133_cov14_single	1720
scaffold651_len1450_cov44_single	1721
scaffold652_len1633_cov27_single	1723
scaffold653_len235_cov18_single	1727
scaffold654_len3538_cov33_single	1730
scaffold655_len432_cov27_single	1732
scaffold656_len520_cov48_single	1733
scaffold657_len140_cov21_single	1738
scaffold658_len3567_cov33_single	1742
scaffold659_len732_cov26_single	1744
scaffold660_len1236_cov36_single	1746
scaffold661_len791_cov21_single	1752
scaffold662_len8610_cov32_single	1753
scaffold663_len338_cov23_single	1755
scaffold664_len13690_cov34	-5381	1756	5658
scaffold665_len1580_cov24_single	1760
scaffold666_len2800_cov32_single	1763
scaffold667_len3960_cov32	1764	-9939
scaffold668_len149_cov8_single	1770
scaffold669_len135_cov15_single	1773
scaffold670_len231_cov30_single	1775
scaffold671_len1377_cov31	7216	1776
scaffold672_len1120_cov32_single	1777
scaffold673_len131_cov11_single	1778
scaffold674_len470_cov48_single	1783
scaffold675_len168_cov27_single	1785
scaffold676_len800_cov26_single	1788
scaffold677_len2112_cov29	-16807	1793
scaffold678_len347_cov18_single	1794
scaffold679_len3841_cov33_single	1795
scaffold680_len1208_cov27_single	1796
scaffold681_len1865_cov35_single	1797
scaffold682_len159_cov14_single	1803
scaffold683_len200_cov30_single	1807
scaffold684_len200_cov38_single	1808
scaffold685_len657_cov20	1809	-10500
scaffold686_len145_cov14_single	1814
scaffold687_len737_cov23_single	1816
scaffold688_len675_cov17_single	1817
scaffold689_len1018_cov32_single	1818
scaffold690_len8050_cov28	1824	14623
scaffold691_len713_cov23_single	1827
scaffold692_len292_cov35_single	1830
scaffold693_len1892_cov31	1832	-16507
scaffold694_len605_cov32_single	1839
scaffold695_len519_cov27_single	1841
scaffold696_len4202_cov29_single	1843
scaffold697_len8447_cov33_single	1850
scaffold698_len121_cov15_single	1851
scaffold699_len4252_cov30	16068	3160	1852	2507
scaffold700_len1696_cov35_single	1853
scaffold701_len3654_cov32	2025	1854
scaffold702_len5811_cov38_single	1855
scaffold703_len667_cov29_single	1866
scaffold704_len285_cov38_single	1867
scaffold705_len960_cov18_single	1869
scaffold706_len2376_cov32_single	1872
scaffold707_len144_cov20_single	1873
scaffold708_len108_cov18_single	1874
scaffold709_len4040_cov30	-9218	-4962	1876
scaffold710_len365_cov17_single	1878
scaffold711_len1563_cov40	18597	1880
scaffold712_len204_cov15_single	1881
scaffold713_len640_cov21_single	1882
scaffold714_len364_cov14_single	1883
scaffold715_len1402_cov56_single	1887
scaffold716_len1299_cov36_single	1888
scaffold717_len1698_cov32_single	1891
scaffold718_len445_cov44_single	1893
scaffold719_len1643_cov26_single	1895
scaffold720_len542_cov18_single	1897
scaffold721_len7754_cov44	1898	12439
scaffold722_len624_cov21_single	1900
scaffold723_len5215_cov35	-4899	1901	-14615
scaffold724_len638_cov23_single	1909
scaffold725_len2957_cov27	1910	-14378
scaffold726_len2102_cov24_single	1914
scaffold727_len1240_cov32_single	1915
scaffold728_len983_cov27_single	1916
scaffold729_len778_cov27_single	1917
scaffold730_len1769_cov27_single	1918
scaffold731_len997_cov30_single	1919
scaffold732_len593_cov18_single	1921
scaffold733_len748_cov36_single	1924
scaffold734_len164_cov29_single	1926
scaffold735_len105_cov12_single	1934
scaffold736_len2053_cov30_single	1936
scaffold737_len160_cov17_single	1945
scaffold738_len258_cov24_single	1946
scaffold739_len1352_cov27_single	1947
scaffold740_len2905_cov21_single	1948
scaffold741_len520_cov53_single	1951
scaffold742_len3886_cov36_single	1952
scaffold743_len4206_cov29_single	1957
scaffold744_len1452_cov38_single	1958
scaffold745_len2344_cov35	-6498	1960
scaffold746_len5417_cov27	1963	14181
scaffold747_len1685_cov24	14774	1964
scaffold748_len1920_cov17	1968	9530
scaffold749_len1707_cov32	1971	-13328
scaffold750_len767_cov32_single	1972
scaffold751_len191_cov15_single	1976
scaffold752_len1309_cov20	-11825	1983
scaffold753_len129_cov11_single	1986
scaffold754_len812_cov48	5309	13155	1989
scaffold755_len453_cov23	2446	1992
scaffold756_len122_cov36_single	1993
scaffold757_len8416_cov30	1994	12354
scaffold758_len2644_cov30_single	1998
