scaffold58_len8221_cov47	14519	193
scaffold59_len2666_cov50_single	218
scaffold60_len2142_cov42_single	219
scaffold61_len4200_cov46	25089	-25338	222	-36235
scaffold62_len127_cov14_single	232
scaffold63_len2587_cov46_single	233
scaffold64_len355_cov48_single	236
scaffold65_len109_cov8_single	237
scaffold66_len355_cov55_single	238
scaffold67_len288_cov36_single	240
scaffold68_len1105_cov50_single	242
scaffold69_len742_cov41	-9652	247
scaffold70_len109_cov10_single	248
scaffold71_len2214_cov46_single	254
scaffold72_len657_cov63_single	256
scaffold73_len105_cov30_single	257
scaffold74_len111_cov10_single	263
scaffold75_len1693_cov59_single	268
scaffold76_len3700_cov49	11463	273
scaffold77_len2318_cov51	275	12320
scaffold78_len2822_cov47	281	-19274
scaffold79_len3696_cov48	18872	285	23736
scaffold80_len1382_cov32_single	291
scaffold81_len750_cov40_single	294
scaffold82_len4750_cov47	30152	297	-15556
scaffold83_len322_cov46_single	301
scaffold84_len726_cov57_single	303
scaffold85_len108_cov20_single	304
scaffold86_len3980_cov52	36083	306	13584
scaffold87_len1297_cov53	-10555	308
scaffold88_len895_cov38_single	317
scaffold89_len2526_cov46_single	319
scaffold90_len337_cov61_single	325
scaffold91_len896_cov34_single	326
scaffold92_len404_cov65_single	328
scaffold93_len1544_cov44_single	341
scaffold94_len764_cov39	344	2261
scaffold95_len111_cov6_single	345
scaffold96_len220_cov36_single	348
scaffold97_len2004_cov55_single	351
scaffold98_len110_cov14_single	353
scaffold99_len296_cov42_single	355
scaffold100_len256_cov42_single	359
scaffold101_len1636_cov55_single	362
scaffold102_len253_cov59_single	367
scaffold103_len1644_cov74	368	26976
scaffold104_len3726_cov52_single	369
scaffold105_len391_cov38_single	375
scaffold106_len185_cov20_single	377
scaffold107_len450_cov40_single	378
scaffold108_len2085_cov45	381	-1463
scaffold109_len1114_cov40_single	388
scaffold110_len135_cov18_single	390
scaffold111_len115_cov8_single	395
scaffold112_len187_cov32_single	397
scaffold113_len116_cov52_single	398
scaffold114_len2595_cov42	11052	-25957	399
scaffold115_len4382_cov54_single	400
scaffold116_len323_cov28_single	402
scaffold117_len339_cov28_single	418
scaffold118_len103_cov36_single	419
scaffold119_len122_cov10_single	420
scaffold120_len1228_cov40_single	426
scaffold121_len100_cov12_single	430
scaffold122_len474_cov42_single	432
scaffold123_len1839_cov44	435	-37352
scaffold124_len1570_cov46_single	437
scaffold125_len200_cov57_single	439
scaffold126_len2143_cov48_single	447
scaffold127_len117_cov36_single	449
scaffold128_len124_cov44_single	465
scaffold129_len885_cov41	8911	466
scaffold130_len158_cov14_single	467
scaffold131_len164_cov10_single	469
scaffold132_len115_cov42_single	471
scaffold133_len388_cov32_single	474
scaffold134_len205_cov18_single	479
scaffold135_len469_cov83_single	480
scaffold136_len212_cov50_single	483
scaffold137_len390_cov30_single	486
scaffold138_len265_cov24_single	487
scaffold139_len1767_cov42_single	488
scaffold140_len5973_cov46	-9497	489	38347
scaffold141_len221_cov65_single	494
scaffold142_len159_cov38_single	496
scaffold143_len3928_cov45	33003	504
scaffold144_len101_cov59_single	509
scaffold145_len947_cov52_single	510
scaffold146_len112_cov16_single	511
scaffold147_len502_cov54	-11574	516
scaffold148_len4763_cov50	-23369	519
scaffold149_len247_cov57_single	523
scaffold150_len1403_cov48_single	525
scaffold151_len7571_cov54	-18393	540
scaffold152_len1477_cov40	6757	1749	545
scaffold153_len121_cov10_single	546
scaffold154_len250_cov18_single	547
scaffold155_len562_cov32_single	551
scaffold156_len6224_cov43	23328	-10267	552
scaffold157_len128_cov18_single	553
scaffold158_len617_cov67_single	554
scaffold159_len284_cov22_single	555
scaffold160_len2626_cov36	556	1426	-35663
scaffold161_len536_cov38_single	561
scaffold162_len727_cov42_single	564
scaffold163_len3082_cov48_single	565
scaffold164_len110_cov10_single	566
scaffold165_len1144_cov44_single	567
scaffold166_len1743_cov52_single	569
scaffold167_len1906_cov55_single	576
scaffold168_len3056_cov50_single	577
scaffold169_len144_cov26_single	583
scaffold170_len1673_cov43	584	-28492
scaffold171_len1788_cov30_single	587
scaffold172_len11167_cov48	591	-18125	-7145	-16011
scaffold173_len1611_cov42_single	594
scaffold174_len109_cov14_single	596
scaffold175_len761_cov63_single	597
scaffold176_len188_cov8_single	600
scaffold177_len151_cov10_single	601
scaffold178_len790_cov32_single	602
scaffold179_len227_cov16_single	603
scaffold180_len1402_cov50_single	606
scaffold181_len170_cov8_single	609
scaffold182_len334_cov36_single	610
scaffold183_len253_cov46_single	611
scaffold184_len763_cov54_single	612
scaffold185_len243_cov14_single	616
scaffold186_len102_cov10_single	620
scaffold187_len1220_cov55	-15971	621
scaffold188_len483_cov54_single	622
scaffold189_len1641_cov46	623	-14955
scaffold190_len153_cov57_single	624
scaffold191_len657_cov44_single	625
scaffold192_len1460_cov52_single	628
scaffold193_len211_cov34_single	629
scaffold194_len652_cov54_single	632
scaffold195_len775_cov40_single	634
scaffold196_len11174_cov48	-16961	2344	638	-26623	30464	-22331	18040	1722
scaffold197_len3613_cov42_single	648
scaffold198_len897_cov46_single	651
scaffold199_len971_cov50_single	659
scaffold200_len1364_cov42_single	661
scaffold201_len642_cov30_single	662
scaffold202_len174_cov26_single	663
scaffold203_len2162_cov48_single	666
scaffold204_len1735_cov55	30806	667
scaffold205_len152_cov6_single	669
scaffold206_len5281_cov55_single	674
scaffold207_len2585_cov66	676	5896
scaffold208_len121_cov6_single	684
scaffold209_len112_cov8_single	687
scaffold210_len241_cov67_single	688
scaffold211_len118_cov30_single	689
scaffold212_len6558_cov50	-8794	-8155	690	25980
scaffold213_len317_cov28_single	702
scaffold214_len382_cov28_single	704
scaffold215_len397_cov28_single	709
scaffold216_len2480_cov46	710	19889
scaffold217_len7009_cov48_single	715
scaffold218_len3604_cov42_single	716
scaffold219_len3726_cov55_single	719
scaffold220_len484_cov42_single	721
scaffold221_len710_cov47	17677	723
scaffold222_len1262_cov42_single	724
scaffold223_len2033_cov48_single	725
scaffold224_len103_cov8_single	729
scaffold225_len261_cov36_single	732
scaffold226_len250_cov40_single	735
scaffold227_len287_cov34_single	739
scaffold228_len285_cov42_single	742
scaffold229_len309_cov44_single	743
scaffold230_len3770_cov49	27507	751
scaffold231_len1922_cov52_single	754
scaffold232_len1170_cov61_single	757
scaffold233_len1205_cov52_single	761
scaffold234_len4824_cov45	762	25370
scaffold235_len187_cov36_single	766
scaffold236_len343_cov32_single	768
scaffold237_len2808_cov44_single	777
scaffold238_len770_cov54_single	778
scaffold239_len2882_cov36_single	788
scaffold240_len606_cov30_single	793
scaffold241_len6998_cov43	795	-32845	8315
scaffold242_len266_cov38_single	801
scaffold243_len183_cov42_single	803
scaffold244_len2491_cov57	804	-3970
scaffold245_len120_cov8_single	809
scaffold246_len1744_cov41	-10043	813
scaffold247_len187_cov8_single	814
scaffold248_len289_cov28_single	815
scaffold249_len259_cov28_single	818
scaffold250_len158_cov10_single	820
scaffold251_len112_cov18_single	821
scaffold252_len1443_cov48_single	822
scaffold253_len2597_cov48_single	823
scaffold254_len134_cov12_single	824
scaffold255_len574_cov55_single	827
scaffold256_len1038_cov34	-37304	831
scaffold257_len2570_cov48	832	15458
scaffold258_len113_cov6_single	833
scaffold259_len146_cov42_single	834
scaffold260_len988_cov48_single	837
scaffold261_len811_cov54_single	853
scaffold262_len1321_cov38_single	858
scaffold263_len3800_cov48	859	3618	3593
scaffold264_len959_cov66	-34393	862
scaffold265_len239_cov54_single	870
scaffold266_len851_cov44_single	883
scaffold267_len723_cov42_single	887
scaffold268_len144_cov16_single	895
scaffold269_len258_cov18_single	896
scaffold270_len660_cov26	12413	897
scaffold271_len852_cov35	-8220	900
scaffold272_len333_cov32_single	906
scaffold273_len307_cov30_single	909
scaffold274_len1223_cov61_single	912
scaffold275_len2319_cov44	913	11615
scaffold276_len130_cov12_single	918
scaffold277_len133_cov24_single	919
scaffold278_len4662_cov45	920	-35676	6726
scaffold279_len253_cov12_single	922
scaffold280_len645_cov32	924	-30910
scaffold281_len264_cov55_single	931
scaffold282_len5064_cov54_single	937
scaffold283_len3563_cov49	34079	943
scaffold284_len802_cov54_single	946
scaffold285_len952_cov50_single	951
scaffold286_len1236_cov41	-23283	1004	952
scaffold287_len6794_cov51	957	16597	14464
scaffold288_len360_cov48_single	966
scaffold289_len1026_cov38	967	18068
scaffold290_len1056_cov52_single	968
scaffold291_len637_cov28_single	969
scaffold292_len124_cov8_single	971
scaffold293_len165_cov16_single	972
scaffold294_len271_cov61_single	973
scaffold295_len576_cov52_single	975
scaffold296_len2374_cov46_single	984
scaffold297_len391_cov24_single	986
scaffold298_len1704_cov42_single	987
scaffold299_len275_cov63_single	989
scaffold300_len4658_cov44	992	13832	14877
scaffold301_len798_cov55_single	994
scaffold302_len269_cov10_single	995
scaffold303_len214_cov28_single	996
scaffold304_len979_cov30	997	33565
scaffold305_len1974_cov63_single	1003
scaffold306_len850_cov38_single	1006
scaffold307_len130_cov16_single	1007
scaffold308_len1297_cov46	16387	1009
scaffold309_len1386_cov54	1010	-9264
scaffold310_len129_cov10_single	1011
scaffold311_len172_cov22_single	1012
scaffold312_len1487_cov26_single	1014
scaffold313_len113_cov10_single	1015
scaffold314_len101_cov12_single	1024
scaffold315_len190_cov30_single	1025
scaffold316_len3739_cov50_single	1030
scaffold317_len973_cov52_single	1031
scaffold318_len323_cov50_single	1034
scaffold319_len769_cov46_single	1036
scaffold320_len305_cov61_single	1037
scaffold321_len1452_cov59_single	1038
scaffold322_len1680_cov36_single	1040
scaffold323_len1271_cov65_single	1041
scaffold324_len421_cov61_single	1044
scaffold325_len841_cov36_single	1050
scaffold326_len2031_cov41	1051	24862
scaffold327_len365_cov44_single	1052
scaffold328_len329_cov12_single	1053
scaffold329_len452_cov63_single	1054
scaffold330_len165_cov18_single	1055
scaffold331_len529_cov48_single	1057
scaffold332_len171_cov32_single	1058
scaffold333_len3650_cov36	1060	-25946
scaffold334_len133_cov8_single	1061
scaffold335_len130_cov59_single	1065
scaffold336_len191_cov16_single	1066
scaffold337_len1612_cov42_single	1067
scaffold338_len196_cov28_single	1068
scaffold339_len358_cov42_single	1072
scaffold340_len5438_cov46_single	1073
scaffold341_len110_cov16_single	1074
scaffold342_len110_cov44_single	1076
scaffold343_len115_cov54_single	1082
scaffold344_len114_cov71_single	1084
scaffold345_len1376_cov48_single	1085
scaffold346_len1476_cov42_single	1088
scaffold347_len149_cov10_single	1090
scaffold348_len111_cov10_single	1091
scaffold349_len941_cov50_single	1093
scaffold350_len717_cov61_single	1098
scaffold351_len792_cov30_single	1104
scaffold352_len1986_cov49	-37692	1107
scaffold353_len540_cov57	1108	27970
scaffold354_len5382_cov46	1110	-14517	23050
scaffold355_len7785_cov53	1113	16914
scaffold356_len487_cov57_single	1114
scaffold357_len128_cov59_single	1118
scaffold358_len554_cov63_single	1121
scaffold359_len3132_cov35	-18670	1124
scaffold360_len140_cov24_single	1126
scaffold361_len3777_cov46	1130	-25286	16883
scaffold362_len699_cov52_single	1131
scaffold363_len1779_cov45	1132	4308
scaffold364_len389_cov44_single	1139
scaffold365_len131_cov55_single	1140
scaffold366_len3043_cov40_single	1142
scaffold367_len549_cov55_single	1143
scaffold368_len103_cov40_single	1144
scaffold369_len185_cov26_single	1145
scaffold370_len113_cov73_single	1151
scaffold371_len612_cov52_single	1152
scaffold372_len3856_cov46_single	1153
scaffold373_len128_cov38_single	1158
scaffold374_len808_cov42_single	1159
scaffold375_len102_cov28_single	1170
scaffold376_len605_cov48_single	1171
scaffold377_len3574_cov36_single	1174
scaffold378_len1261_cov40_single	1177
scaffold379_len1139_cov44_single	1179
scaffold380_len101_cov14_single	1180
scaffold381_len5879_cov53	21059	1197
scaffold382_len695_cov43	1200	5698
scaffold383_len1530_cov44_single	1210
scaffold384_len1925_cov31	1211	-10853	-16518
scaffold385_len328_cov44_single	1212
scaffold386_len205_cov34_single	1213
scaffold387_len1456_cov55_single	1214
scaffold388_len149_cov48_single	1217
scaffold389_len2791_cov45	1220	-11258	5662
scaffold390_len1491_cov42_single	1224
scaffold391_len3348_cov42_single	1225
scaffold392_len363_cov20_single	1229
scaffold393_len1579_cov48_single	1230
scaffold394_len205_cov30_single	1235
scaffold395_len530_cov22_single	1239
scaffold396_len1331_cov48_single	1240
scaffold397_len756_cov57_single	1247
scaffold398_len148_cov10_single	1252
scaffold399_len224_cov40_single	1258
scaffold400_len133_cov10_single	1261
scaffold401_len313_cov42_single	1275
scaffold402_len241_cov48_single	1283
scaffold403_len228_cov18_single	1285
scaffold404_len272_cov18_single	1294
scaffold405_len135_cov8_single	1297
scaffold406_len105_cov6_single	1298
scaffold407_len2984_cov40_single	1299
scaffold408_len1180_cov44_single	1304
scaffold409_len1357_cov57	1305	28880
scaffold410_len1284_cov36_single	1306
scaffold411_len268_cov54_single	1309
scaffold412_len1581_cov45	1318	12829
scaffold413_len2208_cov53	1321	-26517
scaffold414_len4455_cov39	23402	1325
scaffold415_len1165_cov52_single	1327
scaffold416_len412_cov50_single	1329
scaffold417_len167_cov24_single	1339
scaffold418_len185_cov103_single	1340
scaffold419_len1174_cov14_single	1364
scaffold420_len2804_cov51	10133	1366
scaffold421_len6171_cov54_single	1369
scaffold422_len302_cov46_single	1372
scaffold423_len2786_cov52_single	1386
scaffold424_len674_cov61_single	1388
scaffold425_len2245_cov46_single	1389
scaffold426_len136_cov8_single	1391
scaffold427_len4797_cov48	1392	14354
scaffold428_len598_cov38	1396	14669
scaffold429_len440_cov50_single	1397
scaffold430_len1055_cov40	1403	-6675
scaffold431_len109_cov12_single	1405
scaffold432_len590_cov50_single	1407
scaffold433_len871_cov50_single	1408
scaffold434_len124_cov10_single	1410
scaffold435_len170_cov32_single	1412
scaffold436_len3314_cov48	34368	1413
scaffold437_len5596_cov48	1414	-26682	5985
scaffold438_len216_cov36_single	1418
scaffold439_len319_cov55_single	1419
scaffold440_len2336_cov50_single	1422
scaffold441_len321_cov52_single	1423
scaffold442_len557_cov50_single	1424
scaffold443_len129_cov50_single	1427
scaffold444_len1034_cov59_single	1433
scaffold445_len112_cov48_single	1438
scaffold446_len133_cov16_single	1441
scaffold447_len3955_cov46	1452	-36244
scaffold448_len8804_cov52	-34249	1453
scaffold449_len8284_cov51	-28325	1454	35693
scaffold450_len622_cov50_single	1455
scaffold451_len106_cov10_single	1459
scaffold452_len561_cov42	29675	1464
scaffold453_len362_cov48_single	1465
scaffold454_len502_cov54_single	1469
scaffold455_len102_cov12_single	1470
scaffold456_len561_cov59_single	1471
scaffold457_len906_cov48_single	1472
scaffold458_len135_cov36_single	1473
scaffold459_len214_cov54_single	1474
scaffold460_len1032_cov57_single	1475
scaffold461_len2549_cov40_single	1480
scaffold462_len5191_cov49	-22966	-37911	1481
scaffold463_len751_cov52_single	1484
scaffold464_len155_cov14_single	1490
scaffold465_len105_cov12_single	1492
scaffold466_len122_cov61_single	1494
scaffold467_len327_cov36_single	1495
scaffold468_len4503_cov50	1497	7508	-26867
scaffold469_len412_cov40_single	1503
scaffold470_len3031_cov48_single	1505
scaffold471_len127_cov34_single	1506
scaffold472_len1564_cov46_single	1507
scaffold473_len1368_cov42	1510	22494
scaffold474_len179_cov30_single	1518
scaffold475_len190_cov59_single	1529
scaffold476_len1584_cov48	1530	-20636
scaffold477_len4426_cov43	36248	1532
scaffold478_len999_cov39	-26503	1535
scaffold479_len372_cov55_single	1536
scaffold480_len3922_cov52	1538	11418
scaffold481_len1147_cov42_single	1543
scaffold482_len1777_cov44	1552	-2000
scaffold483_len109_cov14_single	1572
scaffold484_len227_cov59_single	1579
scaffold485_len3018_cov50	1582	-29890
scaffold486_len106_cov52_single	1584
scaffold487_len3940_cov48	-3235	1588
scaffold488_len168_cov22_single	1591
scaffold489_len118_cov12_single	1592
scaffold490_len879_cov61_single	1593
scaffold491_len149_cov54_single	1597
scaffold492_len1449_cov36_single	1600
scaffold493_len114_cov30_single	1603
scaffold494_len182_cov14_single	1611
scaffold495_len103_cov16_single	1614
scaffold496_len121_cov12_single	1622
scaffold497_len582_cov67_single	1639
scaffold498_len377_cov59_single	1640
scaffold499_len1779_cov42_single	1644
scaffold500_len106_cov10_single	1649
scaffold501_len771_cov36_single	1655
scaffold502_len319_cov36_single	1662
scaffold503_len200_cov38_single	1664
scaffold504_len188_cov18_single	1665
scaffold505_len620_cov38_single	1668
scaffold506_len471_cov61_single	1670
scaffold507_len1602_cov54_single	1683
scaffold508_len1714_cov46_single	1684
scaffold509_len5698_cov42_single	1685
scaffold510_len139_cov38_single	1687
scaffold511_len847_cov44_single	1695
scaffold512_len152_cov32_single	1702
scaffold513_len1368_cov55_single	1708
scaffold514_len329_cov40_single	1717
scaffold515_len4406_cov42_single	1718
scaffold516_len5594_cov43	-7844	1719
scaffold517_len1113_cov44_single	1720
scaffold518_len3097_cov49	14166	1721
scaffold519_len2117_cov61_single	1726
scaffold520_len2350_cov52	1727	-22351
scaffold521_len8155_cov44_single	1732
scaffold522_len100_cov32_single	1739
scaffold523_len188_cov59_single	1748
scaffold524_len1764_cov41	1750	-14842
scaffold525_len112_cov28_single	1753
scaffold526_len111_cov22_single	1754
scaffold527_len112_cov14_single	1755
scaffold528_len1284_cov50_single	1759
scaffold529_len196_cov48_single	1764
scaffold530_len875_cov42_single	1765
scaffold531_len715_cov38_single	1767
scaffold532_len232_cov34_single	1768
scaffold533_len258_cov50_single	1770
scaffold534_len2286_cov49	1771	38468	5621
scaffold535_len105_cov22_single	1778
scaffold536_len4513_cov47	1781	28049
scaffold537_len8267_cov50_single	1782
scaffold538_len150_cov12_single	1785
scaffold539_len410_cov40_single	1803
scaffold540_len136_cov65_single	1804
scaffold541_len131_cov8_single	1808
scaffold542_len439_cov40_single	1809
scaffold543_len3009_cov44_single	1810
scaffold544_len1957_cov38	1811	-21177
scaffold545_len1686_cov46_single	1814
scaffold546_len776_cov54_single	1826
scaffold547_len928_cov50_single	1828
scaffold548_len1639_cov40_single	1830
scaffold549_len964_cov40_single	1835
scaffold550_len930_cov48_single	1847
scaffold551_len577_cov38_single	1848
scaffold552_len556_cov57_single	1850
scaffold553_len4551_cov50_single	1863
scaffold554_len262_cov36_single	1864
scaffold555_len112_cov12_single	1865
scaffold556_len1970_cov52_single	1866
scaffold557_len509_cov44_single	1867
scaffold558_len621_cov38_single	1871
scaffold559_len513_cov36_single	1872
scaffold560_len116_cov8_single	1873
scaffold561_len949_cov44_single	1879
scaffold562_len454_cov52_single	1880
scaffold563_len768_cov42_single	1883
scaffold564_len1326_cov48_single	1884
scaffold565_len1293_cov52_single	1885
scaffold566_len198_cov73_single	1886
scaffold567_len3264_cov34_single	1887
scaffold568_len101_cov10_single	1888
scaffold569_len146_cov12_single	1893
scaffold570_len2897_cov49	1894	-25199
scaffold571_len594_cov50_single	1901
scaffold572_len120_cov12_single	1906
scaffold573_len125_cov18_single	1907
scaffold574_len535_cov50	23903	1914
scaffold575_len383_cov63_single	1915
scaffold576_len3781_cov54_single	1917
scaffold577_len2912_cov50_single	1918
scaffold578_len3635_cov48_single	1921
scaffold579_len688_cov12_single	1926
scaffold580_len1752_cov50	15656	1929
scaffold581_len1167_cov30_single	1930
scaffold582_len128_cov42_single	1938
scaffold583_len10100_cov46	31894	1939	20078
scaffold584_len160_cov34_single	1940
scaffold585_len129_cov10_single	1943
scaffold586_len324_cov42_single	1944
scaffold587_len113_cov14_single	1949
scaffold588_len143_cov20_single	1954
scaffold589_len2116_cov48_single	1956
scaffold590_len1198_cov46_single	1957
scaffold591_len2295_cov54_single	1960
scaffold592_len157_cov59_single	1963
scaffold593_len633_cov51	1964	34402
scaffold594_len321_cov14_single	1965
scaffold595_len141_cov14_single	1966
scaffold596_len242_cov32	1967	15855
scaffold597_len1451_cov48_single	1970
scaffold598_len176_cov28_single	1971
scaffold599_len3478_cov48	1972	-27593
scaffold600_len108_cov6_single	1973
scaffold601_len562_cov34_single	1983
scaffold602_len359_cov36_single	1985
scaffold603_len600_cov50_single	1987
scaffold604_len1369_cov46_single	1990
scaffold605_len1659_cov54_single	1991
scaffold606_len635_cov44_single	1992
scaffold607_len133_cov20_single	1999
scaffold608_len135_cov8_single	2002
scaffold609_len120_cov18_single	2005
scaffold610_len5587_cov53	15077	2006
scaffold611_len259_cov46_single	2010
scaffold612_len113_cov10_single	2018
scaffold613_len113_cov30_single	2019
scaffold614_len4233_cov49	2020	12683
scaffold615_len4914_cov54_single	2026
scaffold616_len743_cov44	-33429	2031
scaffold617_len225_cov55_single	2035
scaffold618_len4910_cov54_single	2039
scaffold619_len1499_cov56	2040	-9345
scaffold620_len685_cov52_single	2042
scaffold621_len1411_cov44	-23857	2048
scaffold622_len1630_cov55_single	2049
scaffold623_len119_cov8_single	2050
scaffold624_len1679_cov38_single	2060
scaffold625_len4675_cov46_single	2061
scaffold626_len2256_cov36_single	2070
scaffold627_len574_cov55_single	2072
scaffold628_len4288_cov48	9227	2074	8033
scaffold629_len224_cov28_single	2078
scaffold630_len213_cov12_single	2079
scaffold631_len2116_cov48_single	2080
scaffold632_len1718_cov52_single	2083
scaffold633_len984_cov14_single	2084
scaffold634_len122_cov34_single	2086
scaffold635_len1662_cov44_single	2093
scaffold636_len2228_cov36	-26650	2106
scaffold637_len178_cov40_single	2109
scaffold638_len1630_cov53	10363	2112
scaffold639_len183_cov55	38462	2114
scaffold640_len823_cov38_single	2118
scaffold641_len790_cov52_single	2119
scaffold642_len4058_cov58	-12227	2126
scaffold643_len839_cov46_single	2128
scaffold644_len1934_cov40_single	2144
scaffold645_len211_cov42_single	2147
scaffold646_len827_cov48_single	2160
scaffold647_len1769_cov57_single	2162
scaffold648_len1084_cov48_single	2174
scaffold649_len1591_cov52	33976	2176
scaffold650_len100_cov10_single	2177
scaffold651_len6967_cov52_single	2179
scaffold652_len3764_cov57_single	2181
scaffold653_len277_cov95_single	2186
scaffold654_len1246_cov42	14884	2191
scaffold655_len212_cov8_single	2193
scaffold656_len127_cov24_single	2207
scaffold657_len122_cov16_single	2209
scaffold658_len119_cov48_single	2211
scaffold659_len708_cov61_single	2215
scaffold660_len316_cov36_single	2225
scaffold661_len733_cov32_single	2228
scaffold662_len570_cov61_single	2230
scaffold663_len146_cov16_single	2232
scaffold664_len1204_cov40_single	2235
scaffold665_len6343_cov41	2236	-26551
scaffold666_len1744_cov52	6428	2240
scaffold667_len143_cov34_single	2251
scaffold668_len3494_cov50	6884	2254	18257
scaffold669_len114_cov50_single	2255
scaffold670_len964_cov54	2257	3215
scaffold671_len14675_cov48	2260	7347
scaffold672_len104_cov40_single	2263
scaffold673_len220_cov18_single	2264
scaffold674_len534_cov44_single	2265
scaffold675_len130_cov10_single	2277
scaffold676_len277_cov10_single	2278
scaffold677_len730_cov65	5703	2280
scaffold678_len163_cov14_single	2290
scaffold679_len3592_cov52_single	2292
scaffold680_len144_cov14_single	2293
scaffold681_len748_cov46_single	2299
scaffold682_len332_cov34_single	2301
scaffold683_len109_cov18_single	2307
scaffold684_len274_cov12_single	2310
scaffold685_len1643_cov65	8900	2313
scaffold686_len3171_cov48	-16069	2315
scaffold687_len4261_cov44	2323	-37860
scaffold688_len1628_cov50	2326	31923
scaffold689_len201_cov26_single	2328
scaffold690_len650_cov61_single	2334
scaffold691_len2252_cov50_single	2337
scaffold692_len2266_cov53	2338	-4316	-3439
scaffold693_len2486_cov59_single	2345
scaffold694_len129_cov8_single	2346
scaffold695_len4642_cov52_single	2349
scaffold696_len3369_cov34_single	2350
scaffold697_len3192_cov55	2353	29560
scaffold698_len2486_cov48_single	2357
scaffold699_len3907_cov50_single	2359
scaffold700_len2296_cov47	2362	-25024
scaffold701_len175_cov22_single	2363
scaffold702_len1860_cov52_single	2364
scaffold703_len1351_cov54_single	2365
scaffold704_len255_cov28_single	2379
scaffold705_len688_cov51	-32372	2383
scaffold706_len262_cov81_single	2388
scaffold707_len1790_cov42_single	2389
scaffold708_len1100_cov64	2393	28370
scaffold709_len176_cov18_single	2394
scaffold710_len1415_cov44_single	2396
scaffold711_len2276_cov52_single	2397
scaffold712_len111_cov12_single	2402
scaffold713_len924_cov34_single	2404
scaffold714_len1090_cov59_single	2405
scaffold715_len158_cov20_single	2406
scaffold716_len983_cov44_single	2411
scaffold717_len2214_cov44_single	2413
scaffold718_len149_cov10_single	2419
scaffold719_len235_cov32_single	2420
scaffold720_len176_cov16_single	2424
scaffold721_len377_cov40_single	2426
scaffold722_len202_cov26_single	2430
scaffold723_len165_cov59_single	2435
scaffold724_len4547_cov40	2436	-5571
scaffold725_len133_cov28_single	2439
scaffold726_len684_cov34_single	2451
scaffold727_len2859_cov44	-18609	2454
scaffold728_len3343_cov50	31244	13534	2455
scaffold729_len136_cov14_single	2456
scaffold730_len1005_cov48	11446	2457
scaffold731_len1323_cov42	2458	-8684
scaffold732_len3755_cov47	2459	28185
scaffold733_len1063_cov42	2461	-14199
scaffold734_len272_cov67_single	2462
scaffold735_len797_cov50_single	2466
scaffold736_len148_cov75_single	2469
scaffold737_len383_cov28_single	2470
scaffold738_len100_cov6_single	2476
scaffold739_len1272_cov52	-35408	2477
scaffold740_len1708_cov38_single	2478
scaffold741_len2407_cov51	2485	-20366
scaffold742_len166_cov63_single	2493
scaffold743_len876_cov32_single	2494
scaffold744_len146_cov24_single	2495
scaffold745_len357_cov50_single	2501
scaffold746_len3131_cov46	2503	-21711	30355
scaffold747_len919_cov51	2507	-2928
scaffold748_len643_cov48	2513	-6832
scaffold749_len1166_cov39	2515	5551
scaffold750_len156_cov40_single	2516
scaffold751_len321_cov8_single	2521
scaffold752_len1012_cov45	10554	2522
scaffold753_len110_cov32_single	2524
scaffold754_len1408_cov59_single	2526
scaffold755_len144_cov50_single	2533
scaffold756_len149_cov16_single	2534
scaffold757_len1139_cov55_single	2537
