14	29
22	29
27	30
36	42
17	27
17	35
12	28
11	21
16	45
28	38
18	48
16	37
15	27
24	36
17	21
16	26
12	30
10	53
10	20
25	179
16	34
19	38
14	18
13	17
27	29
13	42
11	17
15	21
14	20
14	24
11	40
21	88
17	23
12	40
22	25
29	36
17	18
35	63
15	33
17	31
17	29
23	24
12	14
17	27
22	24
10	19
14	29
11	36
23	48
11	26
11	26
10	32
13	26
93	122
15	20
10	18
46	53
12	17
10	23
10	26
19	21
12	27
14	23
12	42
15	17
19	53
10	17
11	12
22	26
12	23
11	20
15	20
12	28
24	26
23	60
10	15
21	30
12	22
18	59
14	41
13	19
10	32
12	36
28	36
20	28
14	64
53	56
14	52
48	121
13	68
13	21
14	21
25	25
11	12
20	26
27	31
20	39
14	20
14	28
10	31
19	28
11	23
12	24
11	38
38	46
12	25
13	23
16	16
11	30
18	25
10	29
20	39
10	18
15	16
20	20
18	19
16	37
10	10
19	20
16	36
10	27
14	16
19	40
10	14
14	17
23	59
21	23
15	31
12	23
23	28
23	25
23	37
17	20
40	41
33	48
24	36
17	41
18	26
14	17
15	25
21	24
26	50
14	20
12	24
15	24
14	15
12	25
18	25
13	49
13	34
27	30
10	11
11	24
13	31
28	30
11	27
20	264
10	11
13	42
12	31
19	29
11	37
13	23
13	20
11	34
10	15
12	13
21	79
13	27
37	46
10	573
19	33
14	39
10	13
19	19
21	28
25	27
12	30
18	41
24	26
19	42
15	35
15	19
14	39
12	49
18	32
17	24
18	21
36	39
12	35
55	55
14	27
12	25
21	22
16	26
19	21
12	29
13	76
25	32
14	44
22	23
16	41
20	34
10	42
32	37
35	47
14	25
10	48
11	47
12	34
11	32
12	16
11	34
11	15
16	20
18	53
17	17
16	19
20	25
28	33
13	28
32	36
15	32
23	32
18	50
14	26
16	17
10	15
14	26
11	46
10	47
12	18
11	18
13	18
19	47
13	36
11	42
15	31
17	31
17	22
11	15
10	15
11	26
12	34
12	39
18	25
10	34
61	93
11	23
16	49
20	39
12	22
12	32
10	18
50	75
19	29
23	39
14	36
16	18
12	26
17	19
13	35
14	34
21	23
14	54
12	47
14	30
14	25
10	21
13	34
14	32
20	25
14	32
12	12
14	569
16	20
19	45
12	15
10	40
15	32
21	30
11	33
18	904
18	34
11	15
17	18
11	22
12	37
24	45
18	903
22	24
10	32
27	29
13	37
17	18
219	649
46	60
13	13
21	31
10	40
13	42
10	17
43	49
23	44
23	26
10	32
19	52
10	26
11	33
10	22
25	28
12	44
17	20
14	19
24	29
19	28
22	31
11	28
14	39
10	22
22	40
27	27
13	26
19	19
20	22
10	30
14	28
21	37
18	18
11	26
10	18
15	36
27	29
23	23
20	22
16	42
16	39
12	31
14	26
21	27
13	31
20	49
17	18
10	34
25	34
30	31
18	42
11	25
19	27
13	22
19	20
27	43
14	15
12	40
16	28
16	31
11	44
12	25
10	22
16	31
12	36
24	35
39	70
29	29
14	20
14	20
22	28
22	30
12	21
20	39
10	18
13	23
14	28
14	36
15	24
10	562
15	23
13	24
10	37
13	23
24	33
12	33
17	31
11	21
13	18
14	15
12	17
24	33
16	17
13	29
23	33
29	30
19	30
13	35
14	31
28	32
15	26
14	21
15	44
10	23
10	32
18	24
12	16
14	14
13	65
19	19
14	16
20	26
14	31
18	20
22	32
16	18
10	30
27	43
20	37
14	41
29	33
19	61
13	18
13	29
11	28
11	46
25	39
10	22
10	47
11	33
10	25
16	28
11	34
17	24
12	26
10	28
15	17
16	32
37	42
13	34
20	26
11	26
10	26
10	30
10	13
11	31
21	24
28	51
49	123
18	23
14	34
37	53
17	45
17	27
34	48
17	29
12	34
16	46
12	28
20	34
13	18
11	24
25	30
43	47
24	37
10	14
17	33
10	35
10	53
12	23
15	36
13	21
10	12
43	48
41	52
17	19
17	19
14	21
17	22
38	48
14	19
19	40
13	42
11	17
39	44
14	47
13	42
12	15
21	55
10	38
22	23
12	35
22	31
16	19
15	20
13	26
17	27
143	634
11	14
17	19
10	63
16	48
13	20
14	40
21	81
11	24
17	29
11	37
10	19
25	48
12	14
14	16
14	24
10	42
14	23
26	51
15	18
13	67
11	24
11	39
20	22
10	25
20	22
17	26
19	35
82	369
22	28
11	30
30	38
10	19
17	25
10	41
11	17
13	30
13	17
29	31
26	27
31	50
16	42
21	29
13	32
19	45
11	49
11	42
18	29
20	34
14	33
15	26
11	16
12	27
12	24
12	25
31	33
32	39
10	14
17	36
15	45
12	29
31	32
17	25
13	23
12	37
42	48
13	41
11	52
11	31
18	23
12	24
14	22
16	30
11	72
11	40
11	13
11	18
16	32
20	30
25	35
17	21
18	27
12	41
27	451
11	48
15	39
20	36
12	16
11	15
13	33
16	17
19	31
204	211
11	15
219	326
39	154
171	211
21	24
12	28
20	23
10	16
10	11
14	23
20	33
15	31
21	28
20	21
22	31
12	14
13	26
17	20
14	59
16	92
10	39
29	31
15	17
10	23
22	35
12	36
11	14
18	20
10	39
15	31
17	38
13	20
18	54
127	443
158	389
14	23
11	17
12	42
44	50
12	27
22	26
27	38
17	20
21	36
14	47
34	40
24	44
12	22
17	42
10	21
13	39
10	11
11	42
13	20
10	48
14	19
13	15
19	26
17	20
30	49
19	78
15	25
21	24
13	76
18	19
15	38
12	17
39	40
36	45
17	19
13	37
12	15
78	406
14	17
35	59
11	43
16	40
11	32
12	36
11	39
10	36
14	18
17	19
19	25
12	24
15	35
26	32
17	27
12	27
16	36
10	60
29	46
14	22
11	23
16	19
15	28
20	24
14	24
10	19
25	43
35	52
13	20
11	28
12	45
10	36
28	68
21	37
13	36
10	22
18	30
22	28
11	39
22	25
16	19
11	29
17	31
13	43
11	29
11	14
13	37
14	44
29	43
14	51
15	34
18	20
21	27
20	24
12	29
28	29
20	59
10	29
11	17
13	19
22	62
15	44
18	27
17	34
33	34
19	24
19	42
13	20
14	42
12	32
12	24
12	19
23	26
46	120
15	26
10	34
21	25
20	28
18	29
31	45
22	23
12	20
45	135
18	393
78	87
12	35
21	29
11	47
14	29
10	21
10	29
19	22
16	34
50	61
37	66
16	59
10	44
24	104
30	999
20	32
12	33
17	37
14	35
10	32
15	23
10	42
16	21
10	30
11	37
32	50
20	23
13	19
23	31
22	22
14	38
19	21
11	30
11	22
42	50
11	32
10	44
11	23
10	31
23	36
11	23
20	37
14	41
10	25
17	48
20	29
11	27
15	17
17	25
12	40
16	39
12	22
15	33
16	41
10	24
12	12
11	36
13	31
18	26
10	19
10	32
23	33
38	59
22	44
14	17
11	33
21	24
27	37
17	52
13	24
12	23
20	38
18	22
12	26
48	51
17	44
12	26
12	27
16	20
12	29
12	31
12	46
22	56
21	25
24	46
14	32
20	77
19	22
25	28
18	21
13	31
14	37
15	30
18	24
26	48
14	25
13	30
11	28
12	18
11	25
25	140
11	24
13	42
13	34
18	21
19	20
12	25
21	30
270	471
30	49
15	21
13	27
10	27
16	38
14	24
11	42
12	14
10	10
10	42
26	30
14	41
19	25
19	33
14	34
12	16
22	437
10	32
14	15
11	61
12	43
61	98
25	31
17	47
12	27
29	42
15	23
87	880
14	34
13	28
12	17
16	199
21	42
16	21
14	14
12	51
12	27
20	29
13	19
16	36
17	37
16	23
14	18
13	18
23	48
11	22
21	37
13	19
24	26
20	36
39	40
17	20
12	15
13	22
18	24
19	36
14	21
163	644
14	27
18	47
16	35
24	109
16	29
12	24
10	11
10	12
17	21
10	32
14	21
35	45
17	24
18	18
23	24
11	29
27	32
43	52
21	30
18	23
11	28
14	22
10	22
22	38
14	24
17	46
35	67
11	16
14	57
49	54
17	22
15	90
12	46
32	47
13	24
23	26
11	15
16	23
14	23
14	60
17	31
18	37
11	32
14	18
13	55
15	33
17	22
14	31
32	55
14	14
12	24
23	24
15	31
10	40
11	29
17	20
20	34
22	27
13	16
14	60
14	19
17	44
12	17
29	36
20	25
12	59
11	21
10	22
11	20
14	21
14	18
11	22
29	45
61	64
28	28
17	31
11	37
11	13
17	30
10	31
19	21
25	32
11	24
14	38
10	26
14	18
17	33
12	31
14	32
10	28
15	30
19	28
19	27
30	39
20	26
47	54
16	34
19	43
11	27
11	14
22	30
15	19
12	72
18	39
14	35
11	36
12	22
11	19
41	57
12	18
56	57
24	24
18	27
11	42
11	25
25	39
24	43
10	35
21	26
17	42
19	31
15	19
19	23
15	39
11	17
16	17
13	29
19	49
18	23
28	46
10	24
13	22
13	29
29	54
17	18
31	51
35	37
10	50
17	33
10	75
18	58
13	24
82	886
20	37
29	94
42	47
10	26
18	26
16	29
15	39
10	33
11	13
14	40
43	53
11	14
12	27
12	29
17	28
17	24
23	26
11	22
24	25
10	16
12	16
13	21
13	31
14	40
13	22
18	27
40	98
10	25
14	27
14	29
35	40
11	44
13	31
19	39
12	13
11	38
10	22
24	31
19	47
22	42
16	30
16	31
17	30
13	20
12	23
10	36
13	40
18	31
18	22
24	39
20	24
17	29
16	18
14	15
18	57
11	13
15	16
19	21
19	30
16	47
11	11
10	51
10	25
16	41
15	34
18	26
29	30
12	46
11	22
14	25
16	45
11	19
18	18
14	25
59	974
17	23
13	19
20	21
19	35
14	35
15	29
37	56
17	19
22	25
10	23
10	32
10	22
15	43
14	17
20	42
11	37
29	141
12	28
25	29
21	22
10	27
15	34
17	22
18	32
17	28
23	49
26	28
14	36
14	33
11	26
11	39
26	30
17	23
14	89
17	42
11	27
10	22
15	29
24	25
12	13
16	19
11	28
24	26
11	26
22	24
12	29
12	35
37	38
12	33
35	43
13	40
18	40
11	37
10	21
13	14
23	23
16	34
18	29
18	41
18	20
10	22
13	37
17	30
12	35
11	35
15	28
34	124
12	34
11	15
15	21
14	45
11	15
10	12
14	31
16	34
28	33
17	22
21	26
11	28
14	26
18	20
15	35
11	19
22	30
12	19
18	30
31	31
11	20
26	27
11	25
21	48
19	36
13	41
14	31
13	16
12	25
10	12
22	26
13	41
18	37
20	35
13	33
15	32
10	24
16	19
23	35
17	28
14	26
12	31
16	31
12	19
18	23
12	26
18	41
12	25
14	36
14	20
10	25
17	27
34	38
14	20
19	38
13	18
12	50
13	26
16	43
19	27
10	22
25	25
14	36
10	30
16	59
12	68
14	40
13	20
19	21
12	16
255	339
10	38
16	27
17	65
16	26
10	35
11	30
14	32
13	47
18	19
13	29
14	20
11	22
68	99
18	31
12	21
15	22
11	14
15	20
10	37
14	25
45	50
15	30
17	23
12	43
18	18
14	17
22	27
12	36
14	15
18	46
25	27
10	16
14	30
23	33
23	29
14	50
17	60
15	31
12	14
27	354
41	184
12	17
14	30
11	44
11	12
12	17
19	41
10	21
14	14
25	36
12	33
14	37
21	31
11	12
14	14
11	13
10	29
12	39
11	39
15	28
534	606
13	18
10	48
27	34
13	14
13	42
14	25
41	56
15	27
21	35
14	30
17	18
19	32
19	21
13	24
16	18
19	25
15	27
16	35
12	28
28	28
27	28
13	21
20	29
13	20
14	14
28	33
36	68
21	30
18	42
15	49
19	21
14	26
10	26
15	37
15	19
11	25
38	205
11	19
20	24
14	36
11	41
25	28
15	30
14	35
31	43
14	37
10	15
18	22
10	24
15	48
11	40
13	33
12	37
12	37
17	32
13	29
22	32
11	33
11	31
11	17
20	29
13	16
18	34
21	34
18	33
12	22
13	30
20	20
11	31
12	23
13	26
15	44
13	24
13	24
25	32
10	11
22	22
10	29
12	37
12	21
14	19
157	278
13	15
15	17
14	40
184	346
20	133
10	11
12	34
15	25
12	21
21	23
34	45
14	16
22	29
52	58
14	39
16	50
13	19
16	34
14	16
22	389
24	38
19	19
16	25
10	20
16	25
16	40
13	33
11	35
39	42
28	96
10	25
10	25
26	56
16	51
10	37
11	31
19	21
11	38
11	15
17	35
15	57
10	34
17	29
14	36
14	14
12	42
16	24
12	39
12	14
20	28
10	51
49	52
21	29
16	41
16	53
20	34
10	50
12	49
20	21
12	13
34	38
29	50
26	28
13	31
11	29
32	34
10	19
23	46
16	46
18	28
21	27
16	25
10	36
11	38
15	20
12	12
13	13
12	19
12	15
19	22
14	39
12	21
14	34
11	38
10	13
14	16
12	19
12	21
14	21
11	13
13	40
11	22
15	19
17	44
17	42
20	41
63	64
12	37
20	22
12	17
18	25
10	49
13	30
66	129
17	32
16	40
14	35
37	42
17	39
11	41
11	53
22	46
13	28
44	47
14	17
16	18
24	36
11	26
12	21
13	44
13	26
23	23
14	33
10	21
24	35
23	28
11	36
11	28
11	22
22	44
19	23
16	43
16	57
14	191
16	25
15	58
14	14
11	13
18	21
18	118
11	18
10	12
13	24
13	23
14	16
10	55
13	38
12	27
20	57
13	15
11	12
16	53
13	36
15	36
15	24
20	21
15	38
14	41
16	34
10	18
45	49
22	65
13	52
15	41
18	28
11	50
21	21
15	15
11	36
36	62
22	25
13	28
10	29
11	37
14	37
45	48
26	26
39	99
20	21
10	20
22	31
10	23
25	28
15	26
15	54
31	80
12	44
20	28
23	35
15	20
10	28
11	30
10	12
18	26
18	33
12	13
15	66
11	26
22	26
33	52
15	59
12	32
14	18
19	42
11	28
10	21
14	26
17	20
20	27
25	35
13	27
10	16
11	26
24	31
16	18
10	21
13	14
12	43
10	87
18	37
13	40
18	60
20	51
22	50
20	23
41	48
129	386
13	32
17	34
16	18
25	41
21	22
11	41
50	52
10	27
10	26
14	40
13	14
13	48
10	15
10	15
29	29
25	32
10	41
13	31
12	35
11	33
10	22
12	34
27	28
15	35
13	21
23	28
12	33
10	11
23	35
14	30
10	31
14	24
26	90
20	20
13	43
14	45
16	19
15	31
17	22
18	43
12	34
14	17
14	20
16	59
41	195
30	44
13	59
10	37
18	50
18	28
20	31
11	40
30	83
20	70
12	29
10	25
10	25
12	17
18	20
11	26
26	69
35	150
85	99
11	17
16	42
18	64
16	19
10	37
12	22
29	97
11	30
11	28
12	17
12	35
18	44
26	33
10	21
11	29
30	37
11	30
21	28
17	40
21	30
13	17
16	27
19	27
26	29
10	20
13	19
14	19
11	54
11	30
22	25
20	20
23	25
19	30
22	27
12	39
10	36
16	25
11	51
11	16
22	34
10	45
12	13
25	30
16	34
13	24
15	54
12	18
15	26
25	47
13	33
11	24
34	52
34	64
15	29
14	26
17	19
31	42
13	42
14	19
12	35
17	20
17	28
20	26
10	29
15	49
15	24
23	23
11	34
18	40
10	13
21	36
15	16
12	43
32	39
11	30
25	28
27	40
15	30
11	16
12	25
18	18
19	23
46	88
15	17
30	49
20	26
12	22
11	39
10	12
11	24
15	23
25	28
16	23
33	38
10	37
25	28
11	36
28	57
21	44
11	19
11	16
15	19
10	46
19	28
25	52
12	17
19	28
40	86
13	27
14	31
16	23
13	17
10	78
29	44
11	20
31	43
22	24
38	52
10	24
30	36
22	37
21	30
30	32
15	25
16	19
17	23
43	80
15	39
15	31
16	36
11	68
11	40
10	14
13	19
15	18
12	41
13	16
11	24
28	32
10	12
10	35
16	43
13	28
406	406
12	23
30	298
19	30
30	48
347	533
40	75
225	341
10	23
20	27
19	35
14	69
12	14
13	44
13	38
45	58
23	24
12	27
12	22
26	35
19	20
16	16
16	22
18	48
47	206
82	569
64	478
135	308
11	21
50	65
15	34
22	31
21	29
11	28
13	38
67	76
11	19
12	31
53	59
10	24
11	35
10	31
19	20
11	85
17	38
19	39
12	26
18	30
11	24
12	47
19	26
30	34
25	35
16	18
22	80
10	38
19	27
43	43
15	19
37	38
11	27
17	49
10	62
11	41
10	26
10	26
11	47
19	46
21	34
18	26
28	50
11	12
14	47
15	15
15	25
80	879
15	28
13	17
10	44
12	41
18	40
23	39
14	27
11	36
10	16
13	30
14	25
11	17
16	27
15	17
10	45
10	42
13	47
13	29
17	909
20	22
10	25
13	20
12	24
18	30
14	21
11	33
13	14
17	28
24	47
20	49
25	39
13	39
12	52
18	36
22	37
18	20
11	15
28	48
11	19
13	14
19	27
23	34
19	23
12	19
13	20
13	38
11	25
14	27
16	63
13	31
13	32
11	43
12	49
16	29
11	26
25	42
13	25
37	43
21	34
23	51
11	25
58	68
15	18
15	18
12	18
20	24
17	23
18	19
13	26
17	27
11	36
22	32
24	27
17	20
39	63
14	15
13	19
15	24
10	24
14	27
18	30
17	30
11	42
10	18
14	35
16	16
62	364
15	23
13	36
134	607
10	18
11	15
15	33
11	27
10	20
15	21
11	15
14	42
24	30
12	19
38	47
19	34
10	13
18	39
20	26
15	32
14	19
12	21
12	27
11	24
40	64
12	29
14	31
23	31
21	27
16	27
15	70
10	12
15	27
14	26
21	23
10	21
24	32
18	22
12	14
33	76
16	47
11	46
15	19
10	36
27	92
15	28
15	21
15	25
14	18
95	333
12	26
19	23
18	52
60	182
17	41
14	27
38	71
106	214
147	158
10	22
20	26
14	24
14	47
333	498
12	12
18	23
16	31
10	43
10	18
22	42
17	48
12	23
14	17
31	34
14	40
18	32
15	34
11	26
11	21
11	20
17	35
27	27
14	46
20	21
10	24
19	24
13	16
10	18
20	36
10	33
10	11
14	15
10	39
16	21
17	23
32	47
19	33
17	21
12	39
18	37
11	17
10	25
11	32
10	37
10	27
15	27
24	27
19	60
18	18
13	38
14	27
10	26
13	13
16	36
16	19
11	29
22	25
12	21
21	37
25	52
12	32
12	37
10	24
14	22
13	17
68	589
12	31
10	19
15	35
13	32
14	35
10	11
26	26
20	22
13	20
11	23
10	17
10	42
22	22
11	24
12	50
24	54
16	23
24	27
19	52
11	32
10	25
16	25
15	22
10	24
12	21
15	31
10	30
18	25
10	41
11	28
15	15
13	14
13	42
10	44
12	57
15	23
14	31
11	30
24	28
50	63
31	47
15	24
10	33
13	19
11	46
16	30
13	34
12	12
45	136
19	25
34	38
25	25
10	44
19	29
26	37
11	26
25	32
11	38
14	46
18	25
12	34
39	79
13	16
16	35
15	51
18	19
11	24
29	44
20	35
28	35
26	42
11	21
13	21
12	940
20	25
26	28
13	21
34	44
14	17
23	30
13	18
34	994
17	24
13	40
41	67
15	20
15	47
34	61
25	43
24	55
15	37
12	27
29	35
12	17
13	29
15	18
12	24
14	25
11	29
21	33
16	23
10	20
10	14
21	27
16	37
19	22
47	57
24	25
13	51
14	42
120	752
14	29
13	49
12	29
14	19
22	27
14	37
18	24
10	25
11	17
10	28
11	25
14	18
14	34
11	23
13	18
53	58
31	211
48	236
11	30
15	31
26	53
12	35
24	25
10	27
17	31
14	32
19	43
16	49
13	21
12	36
15	17
11	37
25	27
29	94
27	31
18	30
11	34
15	23
21	25
23	41
24	46
16	31
19	40
10	34
15	51
38	40
18	22
12	43
17	55
17	18
15	31
14	16
35	55
216	414
12	17
16	29
14	31
20	23
10	50
10	56
16	35
15	25
12	40
16	25
10	14
10	24
12	23
30	32
13	26
17	24
11	21
16	34
24	39
16	20
19	56
14	33
21	24
14	17
12	27
20	71
11	17
11	18
10	23
20	41
26	61
12	22
17	26
16	35
13	18
23	26
17	54
11	30
13	39
11	27
14	38
17	195
11	36
16	34
17	21
17	87
24	42
37	387
13	17
11	18
15	28
10	16
19	28
10	28
19	19
11	13
27	29
11	31
12	28
14	33
13	35
30	52
12	30
13	52
14	28
12	13
13	42
24	25
10	28
10	32
11	29
16	23
11	24
11	25
17	19
36	44
17	29
23	49
10	31
26	42
30	36
13	24
10	31
16	25
10	26
12	30
13	46
11	21
13	20
11	16
11	30
11	46
14	37
26	42
10	42
17	21
13	20
18	50
16	23
22	31
13	30
10	16
12	36
10	32
12	28
11	42
11	32
12	39
23	31
13	32
12	29
22	125
12	31
19	23
19	22
15	47
10	26
22	22
46	55
12	36
17	45
19	21
11	34
13	47
18	22
19	26
22	23
381	421
21	22
26	31
15	35
18	20
10	13
14	17
19	38
10	39
19	29
13	26
31	41
10	15
18	69
10	30
13	26
19	26
14	50
15	32
26	38
13	43
16	28
13	44
16	41
39	47
44	52
85	213
23	45
13	32
11	33
20	29
13	33
94	122
11	14
29	31
10	32
11	21
11	25
19	42
22	22
13	30
15	41
37	57
12	26
12	28
10	45
20	50
16	27
11	18
15	19
17	42
20	27
12	25
14	42
18	25
10	33
36	56
10	10
22	23
17	32
10	23
12	37
11	15
43	53
12	41
10	22
31	45
11	37
33	34
11	29
30	42
17	24
13	17
25	38
25	37
13	14
